"","ID","LATITUDE","LONGITUDE","ELEMENT","FIRSTYEAR","LASTYEAR","STATE","STATE_NAME"
"231","CA002300500",64.3,-96.0833,"TMAX",1946,2025,"NU","NUNAVUT"
"255","CA002401200",79.9833,-85.9333,"TMAX",1947,2025,"NU","NUNAVUT"
"267","CA002403500",74.7167,-94.9667,"TMAX",1947,2025,"NU","NUNAVUT"
"233","CA002300551",66.8333,-108.0167,"TMAX",1957,2025,"NU","NUNAVUT"
"234","CA002300902",67.8167,-115.15,"TMAX",1957,2025,"NU","NUNAVUT"
"237","CA002301102",61.1333,-100.8833,"TMAX",1957,2025,"NU","NUNAVUT"
"262","CA002402604",78.8,-103.55,"TMAX",1957,2025,"NU","NUNAVUT"
"250","CA002400635",64.2333,-76.5333,"TMAX",1963,2025,"NU","NUNAVUT"
"266","CA002403450",75.3833,-105.7167,"TMAX",1969,2025,"NU","NUNAVUT"
"254","CA002400804",70.4833,-68.5167,"TMAX",1977,2025,"NU","NUNAVUT"
"263","CA002403049",66.15,-65.7167,"TMAX",1977,2025,"NU","NUNAVUT"
"265","CA002403206",72.6833,-77.9667,"TMAX",1977,2025,"NU","NUNAVUT"
"242","CA002303610",65.1,-102.4333,"TMAX",1980,2025,"NU","NUNAVUT"
"6810","USW00024128",40.9017,-117.8081,"TMAX",1877,2025,"NV","NEVADA"
"3144","USC00260507",39.4931,-117.0675,"TMAX",1887,2025,"NV","NEVADA"
"3200","USC00268761",39.3128,-119.6483,"TMAX",1887,2025,"NV","NEVADA"
"3152","USC00262708",39.5169,-115.9622,"TMAX",1888,2025,"NV","NEVADA"
"6807","USW00024121",40.8239,-115.7864,"TMAX",1890,2025,"NV","NEVADA"
"3195","USC00267908",38.4231,-115.0225,"TMAX",1891,2025,"NV","NEVADA"
"3171","USC00264935",41.9933,-117.7167,"TMAX",1892,2025,"NV","NEVADA"
"3172","USC00264950",39.4142,-114.7739,"TMAX",1892,2025,"NV","NEVADA"
"3147","USC00261485",39.1253,-119.7678,"TMAX",1893,2025,"NV","NEVADA"
"6719","USW00023154",39.2953,-114.8467,"TMAX",1893,2025,"NV","NEVADA"
"3207","USC00269229",38.9992,-119.1575,"TMAX",1894,2025,"NV","NEVADA"
"3203","USC00268988",41.1169,-114.9786,"TMAX",1895,2024,"NV","NEVADA"
"3173","USC00265168",38.3878,-118.1092,"TMAX",1896,2025,"NV","NEVADA"
"3170","USC00264698",40.17,-118.4775,"TMAX",1902,2025,"NV","NEVADA"
"3197","USC00268160",38.0694,-117.2355,"TMAX",1902,2025,"NV","NEVADA"
"7352","USW00094728",40.7789,-73.9692,"TMAX",1869,2025,"NY","NEW YORK"
"3439","USC00305816",40.7106,-74.0142,"TMAX",1871,2024,"NY","NEW YORK"
"3469","USC00309292",41.3906,-73.9608,"TMAX",1890,2024,"NY","NEW YORK"
"3428","USC00304912",43.7928,-75.4828,"TMAX",1892,2025,"NY","NEW YORK"
"3375","USC00300085",42.2797,-77.7664,"TMAX",1893,2025,"NY","NEW YORK"
"3377","USC00300183",42.3108,-78.0231,"TMAX",1893,2025,"NY","NEW YORK"
"3387","USC00300937",43.2161,-77.9528,"TMAX",1893,2025,"NY","NEW YORK"
"3399","USC00301752",42.7167,-74.9267,"TMAX",1893,2025,"NY","NEW YORK"
"3421","USC00304174",42.4492,-76.4492,"TMAX",1893,2025,"NY","NEW YORK"
"3427","USC00304844",43.1522,-78.6533,"TMAX",1893,2025,"NY","NEW YORK"
"3436","USC00305597",42.7314,-77.9053,"TMAX",1893,2025,"NY","NEW YORK"
"3447","USC00306774",41.3892,-74.6906,"TMAX",1893,2025,"NY","NEW YORK"
"3461","USC00308839",43.0031,-77.4483,"TMAX",1893,2025,"NY","NEW YORK"
"3465","USC00309000",43.9761,-75.8753,"TMAX",1893,2025,"NY","NEW YORK"
"3466","USC00309047",42.0019,-76.525,"TMAX",1893,2025,"NY","NEW YORK"
"3670","USC00330862",41.3831,-83.6111,"TMAX",1893,2025,"OH","OHIO"
"3672","USC00331072",40.8125,-82.9697,"TMAX",1893,2025,"OH","OHIO"
"3680","USC00332098",41.2783,-84.3847,"TMAX",1893,2025,"OH","OHIO"
"3684","USC00332791",41.0461,-83.6622,"TMAX",1893,2025,"OH","OHIO"
"3689","USC00333375",40.1033,-84.6503,"TMAX",1893,2025,"OH","OHIO"
"3692","USC00333758",39.2333,-83.6092,"TMAX",1893,2025,"OH","OHIO"
"3693","USC00333780",41.3072,-81.1475,"TMAX",1893,2025,"OH","OHIO"
"3705","USC00335438",41.5892,-84.5858,"TMAX",1893,2025,"OH","OHIO"
"3717","USC00336781",38.7569,-82.8872,"TMAX",1893,2025,"OH","OHIO"
"3725","USC00338609",40.8494,-84.5808,"TMAX",1893,2025,"OH","OHIO"
"3726","USC00338769",41.2019,-80.8106,"TMAX",1893,2025,"OH","OHIO"
"3729","USC00338822",41.5183,-84.1453,"TMAX",1893,2025,"OH","OHIO"
"3730","USC00338830",39.1114,-82.9797,"TMAX",1893,2025,"OH","OHIO"
"3668","USC00330563",40.3536,-83.7753,"TMAX",1894,2025,"OH","OHIO"
"3677","USC00331592",39.6103,-82.9556,"TMAX",1894,2025,"OH","OHIO"
"7253","USW00093950",34.8825,-95.7817,"TMAX",1893,2025,"OK","OKLAHOMA"
"3768","USC00342912",36.4194,-97.8747,"TMAX",1894,2025,"OK","OKLAHOMA"
"3779","USC00344001",34.2333,-97.4203,"TMAX",1894,2025,"OK","OKLAHOMA"
"3800","USC00346386",35.1808,-97.4378,"TMAX",1894,2025,"OK","OKLAHOMA"
"3821","USC00349364",35.8578,-98.4139,"TMAX",1902,2025,"OK","OKLAHOMA"
"3767","USC00342849",35.3925,-99.5064,"TMAX",1904,2025,"OK","OKLAHOMA"
"6527","USW00013975",36.2967,-99.7686,"TMAX",1904,2025,"OK","OKLAHOMA"
"3796","USC00346130",35.7781,-95.3339,"TMAX",1905,2025,"OK","OKLAHOMA"
"3780","USC00344019",36.5381,-98.2661,"TMAX",1906,2025,"OK","OKLAHOMA"
"3785","USC00344298",36.8594,-101.2214,"TMAX",1906,2025,"OK","OKLAHOMA"
"3786","USC00344451",33.9336,-94.8278,"TMAX",1907,2025,"OK","OKLAHOMA"
"3775","USC00343628",36.5914,-101.6181,"TMAX",1910,2025,"OK","OKLAHOMA"
"7261","USW00093986",34.9892,-99.0528,"TMAX",1910,2025,"OK","OKLAHOMA"
"3738","USC00340256",34.2208,-95.615,"TMAX",1918,2025,"OK","OKLAHOMA"
"6269","USW00003959",36.7664,-96.0131,"TMAX",1920,2025,"OK","OKLAHOMA"
"675","CA006139520",42.3333,-82.9333,"TMAX",1866,2024,"ON","ONTARIO"
"689","CA006150689",44.15,-77.4,"TMAX",1866,2024,"ON","ONTARIO"
"688","CA006149625",43.1333,-80.7667,"TMAX",1871,2024,"ON","ONTARIO"
"640","CA006105976",45.3833,-75.7167,"TMAX",1889,2024,"ON","ONTARIO"
"591","CA006016525",51.45,-90.2167,"TMAX",1930,2024,"ON","ONTARIO"
"701","CA006158875",44.1167,-77.5333,"TMAX",1935,2024,"ON","ONTARIO"
"619","CA006073975",49.4167,-82.4667,"TMAX",1937,2025,"ON","ONTARIO"
"600","CA006037775",50.1167,-91.9,"TMAX",1938,2025,"ON","ONTARIO"
"602","CA006040325",50.3,-88.9,"TMAX",1938,2024,"ON","ONTARIO"
"627","CA006085700",46.3667,-79.4167,"TMAX",1939,2025,"ON","ONTARIO"
"679","CA006142400",43.7333,-80.3333,"TMAX",1939,2024,"ON","ONTARIO"
"632","CA006101874",45.0167,-74.75,"TMAX",1950,2024,"ON","ONTARIO"
"668","CA006135583",42.5167,-81.6333,"TMAX",1957,2024,"ON","ONTARIO"
"681","CA006142803",43.6833,-80.7167,"TMAX",1958,2024,"ON","ONTARIO"
"631","CA006101335",46.05,-77.3667,"TMAX",1960,2024,"ON","ONTARIO"
"3833","USC00350304",42.2131,-122.7147,"TMAX",1892,2025,"OR","OREGON"
"3832","USC00350265",45.7211,-120.2064,"TMAX",1893,2025,"OR","OREGON"
"3847","USC00351862",44.6342,-123.19,"TMAX",1893,2025,"OR","OREGON"
"3862","USC00352997",45.5247,-123.1025,"TMAX",1893,2025,"OR","OREGON"
"3867","USC00353445",42.4239,-123.3219,"TMAX",1893,2025,"OR","OREGON"
"3873","USC00353827",45.3653,-119.5639,"TMAX",1893,2025,"OR","OREGON"
"3875","USC00354003",45.6847,-121.5175,"TMAX",1893,2025,"OR","OREGON"
"3924","USC00358407",45.6069,-121.2047,"TMAX",1893,2025,"OR","OREGON"
"6855","USW00024232",44.905,-123.0011,"TMAX",1893,2025,"OR","OREGON"
"3842","USC00351407",45.6778,-121.8739,"TMAX",1894,2025,"OR","OREGON"
"3859","USC00352800",44.8358,-123.4525,"TMAX",1897,2025,"OR","OREGON"
"3909","USC00356883",44.3006,-120.8406,"TMAX",1897,2024,"OR","OREGON"
"3893","USC00355734",45.4825,-120.7236,"TMAX",1898,2025,"OR","OREGON"
"3871","USC00353770",45.4486,-122.1547,"TMAX",1899,2025,"OR","OREGON"
"3912","USC00357169",42.9508,-123.3572,"TMAX",1899,2025,"OR","OREGON"
"3956","USC00361920",40.2258,-77.1894,"TMAX",1873,2025,"PA","PENNSYLVANIA"
"4000","USC00366927",40.1208,-75.4878,"TMAX",1893,2025,"PA","PENNSYLVANIA"
"4020","USC00368449",40.7933,-77.8672,"TMAX",1893,2025,"PA","PENNSYLVANIA"
"3947","USC00361354",39.9283,-77.6372,"TMAX",1894,2025,"PA","PENNSYLVANIA"
"3974","USC00364432",41.6769,-78.8036,"TMAX",1894,2025,"PA","PENNSYLVANIA"
"4013","USC00367931",40.7831,-76.8617,"TMAX",1894,2025,"PA","PENNSYLVANIA"
"4008","USC00367409",41.33,-77.7381,"TMAX",1896,2025,"PA","PENNSYLVANIA"
"4028","USC00369298",41.8467,-79.1494,"TMAX",1896,2025,"PA","PENNSYLVANIA"
"3964","USC00363028",41.4003,-79.8306,"TMAX",1897,2025,"PA","PENNSYLVANIA"
"4015","USC00368073",40.0592,-77.5214,"TMAX",1911,2025,"PA","PENNSYLVANIA"
"4022","USC00368596",41.0147,-75.2072,"TMAX",1911,2025,"PA","PENNSYLVANIA"
"4009","USC00367477",41.4197,-78.7492,"TMAX",1913,2025,"PA","PENNSYLVANIA"
"3994","USC00366194",40.1483,-74.953,"TMAX",1915,2025,"PA","PENNSYLVANIA"
"4025","USC00368873",41.4792,-79.4433,"TMAX",1921,2025,"PA","PENNSYLVANIA"
"3958","USC00362190",40.1636,-79.8694,"TMAX",1926,2025,"PA","PENNSYLVANIA"
"916","CA008300300",46.2833,-63.1333,"TMAX",1943,2025,"PE","PRINCE EDWARD ISLAND"
"921","CA008300590",46.4167,-63.0833,"TMAX",1961,2024,"PE","PRINCE EDWARD ISLAND"
"918","CA008300418",46.4667,-61.9833,"TMAX",1992,2024,"PE","PRINCE EDWARD ISLAND"
"922","CA008300596",46.4333,-63.8333,"TMAX",1999,2024,"PE","PRINCE EDWARD ISLAND"
"924","CA00830P001",46.35,-63.1667,"TMAX",2000,2025,"PE","PRINCE EDWARD ISLAND"
"919","CA008300516",47.05,-64,"TMAX",2002,2024,"PE","PRINCE EDWARD ISLAND"
"920","CA008300562",46.45,-62.5833,"TMAX",2003,2025,"PE","PRINCE EDWARD ISLAND"
"923","CA008305500",46.3,-63.5833,"TMAX",2004,2024,"PE","PRINCE EDWARD ISLAND"
"917","CA008300301",46.2833,-63.1167,"TMAX",2012,2024,"PE","PRINCE EDWARD ISLAND"
"NA1",NA,NA,NA,NA,NA,NA,NA,NA
"1007","RQC00667292",18.0258,-66.5253,"TMAX",1898,2025,"PR","PUERTO RICO"
"994","RQC00662801",18.3808,-67.1569,"TMAX",1899,2025,"PR","PUERTO RICO"
"1001","RQC00665097",18.0331,-67.0722,"TMAX",1900,2025,"PR","PUERTO RICO"
"1003","RQC00665807",18.4308,-66.4661,"TMAX",1900,2025,"PR","PUERTO RICO"
"999","RQC00664702",18.4653,-67.0525,"TMAX",1901,2025,"PR","PUERTO RICO"
"991","RQC00660158",18.1281,-66.2642,"TMAX",1906,2025,"PR","PUERTO RICO"
"997","RQC00664193",17.9797,-66.1264,"TMAX",1914,2025,"PR","PUERTO RICO"
"996","RQC00663657",18.3342,-65.6528,"TMAX",1931,2025,"PR","PUERTO RICO"
"1000","RQC00665064",18.2264,-65.9114,"TMAX",1931,2025,"PR","PUERTO RICO"
"995","RQC00663431",18.3361,-66.6667,"TMAX",1937,2025,"PR","PUERTO RICO"
"1013","RQW00011630",18.2553,-65.6411,"TMAX",1942,2025,"PR","PUERTO RICO"
"990","RQC00660152",17.9556,-66.2222,"TMAX",1955,2025,"PR","PUERTO RICO"
"1014","RQW00011641",18.4325,-66.0106,"TMAX",1956,2025,"PR","PUERTO RICO"
"1011","RQC00669521",18.3283,-66.0164,"TMAX",1957,2025,"PR","PUERTO RICO"
"1002","RQC00665693",17.9722,-67.0461,"TMAX",1959,2025,"PR","PUERTO RICO"
"982","PSW00040309",7.3367,134.4769,"TMAX",1951,2025,"PW","PALAU"
"978","PSC00914519",7.45,134.5,"TMAX",1983,2025,"PW","PALAU"
"979","PSC00914712",7.0333,134.2667,"TMAX",1991,2025,"PW","PALAU"
"981","PSC00914913",7.3689,134.5411,"TMAX",2004,2025,"PW","PALAU"
"980","PSC00914904",7.3689,134.5411,"TMAX",2024,2025,"PW","PALAU"
"752","CA007026465",45.6333,-72.1333,"TMAX",1878,2024,"QC","QUEBEC"
"734","CA007021954",45.8167,-71.9833,"TMAX",1880,2024,"QC","QUEBEC"
"743","CA007024280",45.3667,-71.8167,"TMAX",1888,2024,"QC","QUEBEC"
"850","CA007080468",46.7167,-79.1,"TMAX",1910,2024,"QC","QUEBEC"
"710","CA007014290",45.3,-74.05,"TMAX",1913,2024,"QC","QUEBEC"
"770","CA007028200",46.0333,-73.1167,"TMAX",1914,2024,"QC","QUEBEC"
"735","CA007022320",45.3,-72.9,"TMAX",1917,2024,"QC","QUEBEC"
"782","CA007031360",45.5167,-75.7833,"TMAX",1927,2024,"QC","QUEBEC"
"758","CA007027200",46.0667,-70.9667,"TMAX",1929,2024,"QC","QUEBEC"
"709","CA007014160",45.8167,-73.4333,"TMAX",1930,2024,"QC","QUEBEC"
"791","CA007037400",45.8,-74.05,"TMAX",1932,2024,"QC","QUEBEC"
"712","CA007015730",45.5,-74.0667,"TMAX",1937,2024,"QC","QUEBEC"
"833","CA007060400",48.3333,-71,"TMAX",1942,2025,"QC","QUEBEC"
"846","CA007075800",47.9167,-74.6167,"TMAX",1943,2025,"QC","QUEBEC"
"865","CA007113534",58.1,-68.4167,"TMAX",1947,2025,"QC","QUEBEC"
"4033","USC00374266",41.4903,-71.5431,"TMAX",1893,2025,"RI","RHODE ISLAND"
"6582","USW00014765",41.7225,-71.4325,"TMAX",1948,2025,"RI","RHODE ISLAND"
"7362","USW00094793",41.1667,-71.5833,"TMAX",1948,2025,"RI","RHODE ISLAND"
"4034","USC00375270",41.8564,-71.7333,"TMAX",1974,2025,"RI","RHODE ISLAND"
"6589","USW00014787",41.53,-71.2833,"TMAX",1996,2025,"RI","RHODE ISLAND"
"6591","USW00014794",41.3508,-71.8056,"TMAX",1999,2025,"RI","RHODE ISLAND"
"7082","USW00054796",41.4911,-71.5414,"TMAX",2001,2025,"RI","RHODE ISLAND"
"7083","USW00054797",41.4783,-71.5417,"TMAX",2001,2025,"RI","RHODE ISLAND"
"7134","USW00064710",41.9206,-71.4911,"TMAX",2021,2025,"RI","RHODE ISLAND"
"4032","USC00370897",41.1578,-71.5675,"TMAX",2023,2025,"RI","RHODE ISLAND"
"4057","USC00383742",34.8486,-82.35,"TMAX",1884,2025,"SC","SOUTH CAROLINA"
"4046","USC00381588",34.7028,-79.8822,"TMAX",1893,2025,"SC","SOUTH CAROLINA"
"4053","USC00382260",34.3011,-79.8767,"TMAX",1893,2025,"SC","SOUTH CAROLINA"
"4073","USC00385509",34.1653,-79.3875,"TMAX",1893,2025,"SC","SOUTH CAROLINA"
"4078","USC00386209",34.2917,-81.6208,"TMAX",1893,2025,"SC","SOUTH CAROLINA"
"6464","USW00013782",32.775,-79.9239,"TMAX",1893,2025,"SC","SOUTH CAROLINA"
"4039","USC00380506",33.9,-81.5389,"TMAX",1894,2025,"SC","SOUTH CAROLINA"
"4069","USC00385200",34.1994,-81.4144,"TMAX",1894,2025,"SC","SOUTH CAROLINA"
"4090","USC00387722",34.635,-81.5206,"TMAX",1895,2025,"SC","SOUTH CAROLINA"
"4050","USC00381770",34.6603,-82.8233,"TMAX",1896,2025,"SC","SOUTH CAROLINA"
"4101","USC00388887",34.7544,-83.075,"TMAX",1896,2025,"SC","SOUTH CAROLINA"
"4104","USC00389327",34.3706,-81.0825,"TMAX",1896,2025,"SC","SOUTH CAROLINA"
"4094","USC00388426",33.0367,-80.2325,"TMAX",1898,2025,"SC","SOUTH CAROLINA"
"4105","USC00389350",34.9378,-81.0375,"TMAX",1899,2025,"SC","SOUTH CAROLINA"
"4106","USC00389469",32.7019,-80.8517,"TMAX",1899,2025,"SC","SOUTH CAROLINA"
"4133","USC00392797",45.7656,-99.6222,"TMAX",1877,2025,"SD","SOUTH DAKOTA"
"6650","USW00014936",44.3792,-98.2228,"TMAX",1881,2025,"SD","SOUTH DAKOTA"
"4111","USC00390128",43.6514,-97.7981,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4116","USC00391049",45.7886,-97.7489,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4117","USC00391076",44.325,-96.7686,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4118","USC00391294",45.5481,-103.9756,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4127","USC00392302",44.3825,-97.5494,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4134","USC00392927",45.0325,-99.1225,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4135","USC00392984",44.0475,-96.6025,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4136","USC00393029",44.0683,-98.0833,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4143","USC00393832",44.5139,-99.4422,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4146","USC00394037",44.0031,-97.5286,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4149","USC00394516",43.9025,-99.8581,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4177","USC00396212",43.1878,-103.2372,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"4189","USC00397882",44.4975,-103.8717,"TMAX",1893,2025,"SD","SOUTH DAKOTA"
"473","CA004013480",50.55,-103.65,"TMAX",1889,2024,"SK","SASKATCHEWAN"
"507","CA004047240",52.3667,-108.8333,"TMAX",1911,2024,"SK","SASKATCHEWAN"
"490","CA004020560",50.8333,-107.3167,"TMAX",1926,2024,"SK","SASKATCHEWAN"
"511","CA004056240",53.2167,-105.6667,"TMAX",1942,2025,"SK","SASKATCHEWAN"
"471","CA004012400",49.2167,-102.9667,"TMAX",1944,2025,"SK","SASKATCHEWAN"
"480","CA004015800",49.3167,-102.1167,"TMAX",1949,2024,"SK","SASKATCHEWAN"
"475","CA004014040",50.2,-102.7333,"TMAX",1950,2024,"SK","SASKATCHEWAN"
"510","CA004055736",51.4833,-107.05,"TMAX",1952,2024,"SK","SASKATCHEWAN"
"523","CA004068340",59.5667,-108.4833,"TMAX",1953,2025,"SK","SASKATCHEWAN"
"474","CA004013660",51.25,-103.75,"TMAX",1956,2024,"SK","SASKATCHEWAN"
"496","CA004028060",50.2667,-107.7333,"TMAX",1959,2025,"SK","SASKATCHEWAN"
"501","CA004034910",49.1,-107.0167,"TMAX",1962,2024,"SK","SASKATCHEWAN"
"470","CA004012300",51.1833,-104.8667,"TMAX",1963,2024,"SK","SASKATCHEWAN"
"504","CA004041000",53.45,-109.2,"TMAX",1964,2024,"SK","SASKATCHEWAN"
"469","CA004010879",50.3667,-102.5667,"TMAX",1965,2024,"SK","SASKATCHEWAN"
"4266","USC00406012",35.9331,-88.7272,"TMAX",1883,2025,"TN","TENNESSEE"
"4215","USC00401480",36.2456,-85.945,"TMAX",1890,2025,"TN","TENNESSEE"
"4220","USC00401790",36.5467,-87.355,"TMAX",1890,2025,"TN","TENNESSEE"
"4243","USC00403679",36.1056,-82.8436,"TMAX",1890,2025,"TN","TENNESSEE"
"4257","USC00405187",35.4139,-86.8086,"TMAX",1890,2025,"TN","TENNESSEE"
"4276","USC00406371",35.9203,-86.3728,"TMAX",1890,2025,"TN","TENNESSEE"
"4239","USC00403280",35.9414,-86.8689,"TMAX",1893,2025,"TN","TENNESSEE"
"4280","USC00406534",35.9833,-83.2008,"TMAX",1893,2025,"TN","TENNESSEE"
"4312","USC00409502",35.3042,-87.7592,"TMAX",1893,2025,"TN","TENNESSEE"
"4211","USC00400876",35.265,-88.9889,"TMAX",1894,2025,"TN","TENNESSEE"
"4264","USC00405882",35.6722,-85.7811,"TMAX",1894,2025,"TN","TENNESSEE"
"4212","USC00401145",35.5908,-89.2597,"TMAX",1895,2025,"TN","TENNESSEE"
"4234","USC00402806",36.3539,-82.2486,"TMAX",1895,2025,"TN","TENNESSEE"
"4244","USC00404223",35.5567,-87.5414,"TMAX",1895,2025,"TN","TENNESSEE"
"4246","USC00404561",35.6214,-88.8456,"TMAX",1895,2025,"TN","TENNESSEE"
"4394","USC00413257",30.8272,-100.1103,"TMAX",1877,2025,"TX","TEXAS"
"6525","USW00013972",32.3586,-95.4039,"TMAX",1883,2025,"TX","TEXAS"
"4342","USC00411017",31.1444,-99.3492,"TMAX",1893,2025,"TX","TEXAS"
"4347","USC00411138",31.7228,-99.0142,"TMAX",1893,2025,"TX","TEXAS"
"4372","USC00412019",32.1225,-96.4867,"TMAX",1893,2025,"TX","TEXAS"
"4376","USC00412121",33.6608,-101.2778,"TMAX",1893,2025,"TX","TEXAS"
"4413","USC00413873",29.4706,-96.9397,"TMAX",1893,2025,"TX","TEXAS"
"4418","USC00413992",33.1644,-99.7389,"TMAX",1893,2025,"TX","TEXAS"
"4454","USC00415618",32.4892,-94.3289,"TMAX",1893,2025,"TX","TEXAS"
"4526","USC00418728",29.6197,-95.6575,"TMAX",1893,2025,"TX","TEXAS"
"4527","USC00418743",33.1481,-95.6269,"TMAX",1893,2025,"TX","TEXAS"
"4507","USC00417706",30.0239,-100.2119,"TMAX",1894,2025,"TX","TEXAS"
"4515","USC00417983",29.8833,-97.9494,"TMAX",1895,2025,"TX","TEXAS"
"4349","USC00411250",30.7586,-98.2339,"TMAX",1896,2025,"TX","TEXAS"
"4380","USC00412266",29.0661,-96.2583,"TMAX",1896,2025,"TX","TEXAS"
"977","MQW00022701",28.2,-177.3833,"TMAX",1949,2025,"UM","U.S. MINOR OUTLYING ISLANDS"
"7433","WQW00041606",19.2833,166.65,"TMAX",1949,2025,"UM","U.S. MINOR OUTLYING ISLANDS"
"4594","USC00422996",40.2842,-109.8611,"TMAX",1887,2025,"UT","UTAH"
"4581","USC00422101",39.2875,-112.6514,"TMAX",1893,2025,"UT","UTAH"
"4592","USC00422828",38.9603,-112.3239,"TMAX",1893,2025,"UT","UTAH"
"4613","USC00425148",38.4061,-111.6422,"TMAX",1893,2025,"UT","UTAH"
"4615","USC00425186",41.7456,-111.8033,"TMAX",1893,2025,"UT","UTAH"
"4618","USC00425402",39.2583,-111.6308,"TMAX",1893,2025,"UT","UTAH"
"4620","USC00425733",38.5744,-109.5458,"TMAX",1893,2024,"UT","UTAH"
"4638","USC00426686",37.8831,-112.7711,"TMAX",1893,2025,"UT","UTAH"
"4644","USC00427165",41.6608,-111.1869,"TMAX",1893,2025,"UT","UTAH"
"4645","USC00427260",38.7617,-112.0778,"TMAX",1893,2025,"UT","UTAH"
"4649","USC00427516",37.1189,-113.6067,"TMAX",1893,2025,"UT","UTAH"
"4664","USC00429111",40.44,-109.5356,"TMAX",1894,2025,"UT","UTAH"
"4611","USC00425065",39.5608,-111.8653,"TMAX",1895,2025,"UT","UTAH"
"4652","USC00427714",39.2453,-112.1067,"TMAX",1895,2025,"UT","UTAH"
"4659","USC00428771",40.5353,-112.3217,"TMAX",1896,2025,"UT","UTAH"
"4734","USC00444876",37.7767,-79.4386,"TMAX",1889,2024,"VA","VIRGINIA"
"4702","USC00440327",37.7553,-77.485,"TMAX",1893,2025,"VA","VIRGINIA"
"4708","USC00441593",38.0328,-78.5225,"TMAX",1893,2025,"VA","VIRGINIA"
"4718","USC00442208",38.4547,-78.9353,"TMAX",1893,2025,"VA","VIRGINIA"
"4721","USC00442790",36.6983,-77.5597,"TMAX",1893,2025,"VA","VIRGINIA"
"4729","USC00444128",37.9994,-79.8322,"TMAX",1893,2025,"VA","VIRGINIA"
"4763","USC00448062",38.1814,-79.0903,"TMAX",1893,2025,"VA","VIRGINIA"
"4772","USC00448894",37.9881,-76.7769,"TMAX",1893,2025,"VA","VIRGINIA"
"4779","USC00449301",36.9364,-81.062,"TMAX",1893,2025,"VA","VIRGINIA"
"4757","USC00447338",36.9769,-79.8961,"TMAX",1894,2025,"VA","VIRGINIA"
"4758","USC00447506",36.8894,-81.7711,"TMAX",1894,2025,"VA","VIRGINIA"
"4706","USC00441209",37.0908,-81.3364,"TMAX",1896,2025,"VA","VIRGINIA"
"4778","USC00449263",38.9031,-78.4792,"TMAX",1896,2025,"VA","VIRGINIA"
"4735","USC00444909",39.1422,-77.7094,"TMAX",1900,2025,"VA","VIRGINIA"
"4725","USC00443272",36.6544,-80.9172,"TMAX",1907,2025,"VA","VIRGINIA"
"7431","VQW00011624",17.6997,-64.8125,"TMAX",1951,2025,"VI","VIRGIN ISLANDS"
"7432","VQW00011640",18.3364,-64.98,"TMAX",1953,2025,"VI","VIRGIN ISLANDS"
"7430","VQC00671740",17.7469,-64.7014,"TMAX",1972,2025,"VI","VIRGIN ISLANDS"
"7429","VQC00670819",18.3539,-65.0172,"TMAX",2022,2025,"VI","VIRGIN ISLANDS"
"4697","USC00439984",43.6303,-72.5072,"TMAX",1892,2025,"VT","VERMONT"
"4675","USC00431580",43.9572,-73.2106,"TMAX",1894,2025,"VT","VERMONT"
"4690","USC00437054",44.42,-72.0194,"TMAX",1894,2025,"VT","VERMONT"
"4689","USC00436995",43.6253,-72.9781,"TMAX",1916,2025,"VT","VERMONT"
"6566","USW00014742",44.4683,-73.15,"TMAX",1940,2025,"VT","VERMONT"
"7346","USW00094705",44.205,-72.5656,"TMAX",1948,2025,"VT","VERMONT"
"4694","USC00438556",43.7917,-72.2578,"TMAX",1951,2025,"VT","VERMONT"
"4683","USC00435416",44.5247,-72.8153,"TMAX",1954,2025,"VT","VERMONT"
"4682","USC00435376",44.5328,-72.6153,"TMAX",1962,2025,"VT","VERMONT"
"4687","USC00436335",43.2628,-72.9056,"TMAX",1964,2025,"VT","VERMONT"
"4691","USC00437607",44.6258,-73.3031,"TMAX",1969,2024,"VT","VERMONT"
"4692","USC00437612",44.0725,-72.9736,"TMAX",1981,2025,"VT","VERMONT"
"4678","USC00434120",44.8128,-71.8903,"TMAX",1990,2025,"VT","VERMONT"
"4676","USC00432314",44.6425,-71.8908,"TMAX",1993,2025,"VT","VERMONT"
"7053","USW00054740",43.3422,-72.5214,"TMAX",1996,2025,"VT","VERMONT"
"6833","USW00024157",47.6217,-117.5281,"TMAX",1889,2025,"WA","WASHINGTON"
"4785","USC00451350",47.8342,-120.0003,"TMAX",1890,2025,"WA","WASHINGTON"
"4854","USC00458773",45.6775,-122.6514,"TMAX",1891,2025,"WA","WASHINGTON"
"4857","USC00459238",47.7681,-118.7239,"TMAX",1892,2025,"WA","WASHINGTON"
"4795","USC00452007",47.6636,-118.1614,"TMAX",1893,2025,"WA","WASHINGTON"
